customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7190-UMEX,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,51.42,1287.98,Yes
5423-CCCQ,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.21,7528.29,No
7805-AAXR,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,65.91,2074.61,Yes
3487-DXSZ,Male,1,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,94.19,5492.65,No
7408-GTJZ,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.87,1953.91,Yes
6303-NQXA,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.73,534.61,Yes
5950-IOGD,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),72.81,3500.02,No
5329-USPM,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.54,5089.98,Yes
5771-NCHN,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.18,6337.92,Yes
5563-PJWR,Female,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.6,3336.45,No
9300-HMAP,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,104.75,3741.61,No
7449-LYRW,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.82,1050.59,No
2774-OHSA,Male,1,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),22.2,1584.3,No
7510-YHOL,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.29,562.93,Yes
8811-SDUJ,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),109.4,4020.16,No
6446-EZUC,Female,0,Yes,No,44,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.91,3810.75,No
2562-RFGP,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.44,1190.44,Yes
5095-CEMT,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.61,3365.17,Yes
8758-QXSY,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.48,1177.04,Yes
4808-BYPI,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.68,4645.43,Yes
7747-JXKE,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,137.41,Yes
1598-KWST,Female,0,Yes,No,66,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),20.88,1339.26,Yes
7660-AIWG,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,50.6,3601.7,Yes
9007-RPKU,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,37.47,2011.7,No
4862-KOWP,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,57.51,453.99,No
9428-RXXC,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.55,2877.85,Yes
2721-NWCM,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,102.09,2762.62,Yes
3085-YAFQ,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.37,1265.21,Yes
2990-FGOD,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,92.63,2795.69,No
1639-NPFU,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.52,3125.76,Yes
9594-PEXR,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.6,996.18,Yes
7850-MAJD,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.27,2729.79,No
8134-JXVI,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,94.16,4312.35,Yes
9560-KTLS,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.84,3262.31,Yes
3718-EJQV,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,72.38,1583.01,Yes
4349-ZTWL,Male,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,46.44,2925.36,Yes
9509-TIPO,Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,25.86,1334.2,Yes
4450-KXXE,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,97.13,968.18,Yes
3690-QWPA,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.13,1379.12,No
6205-NFEP,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.19,493.64,No
2098-AJWG,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),47.89,2551.42,No
4264-WDRO,Female,0,No,Yes,35,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,75.83,2623.03,No
6423-DBTO,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),117.97,6706.66,No
3563-CLUR,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,27.36,497.7,No
4703-LUAG,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.8,955.76,Yes
5498-JNSX,Male,0,No,Yes,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.73,4330.02,Yes
6009-LTYM,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.97,4939.76,Yes
5173-RRUV,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,87.56,5656.52,Yes
4319-CSED,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.43,1164.87,No
4546-IFIS,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,70.76,984.03,No
2676-EZQS,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),61.86,4405.15,No
7274-KSYS,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.43,2055.93,Yes
5542-ZXTV,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.79,740.05,No
8756-GFAZ,Male,1,No,No,69,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.61,5099.83,Yes
4798-GCZT,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.11,3853.95,Yes
3400-EFPA,Female,0,No,No,66,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.22,3423.18,No
6297-CBEQ,Male,0,No,No,25,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,78.16,1966.76,No
8203-NVPK,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.34,2815.22,No
5957-QYDH,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,93.97,1879.26,No
7442-MYMW,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,75.75,3844.39,No
8773-LJQK,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),38.1,363.25,No
9694-CTGF,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.73,535.75,No
5550-WENR,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.19,2708.59,Yes
8235-PWZI,Male,0,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),27.03,1224.78,No
2970-RNUL,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,101.21,128.36,Yes
3916-ALOY,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.89,1568.02,Yes
6668-XNGT,Female,0,No,No,51,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.74,4125.47,No
4129-MLFX,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.59,7538.19,Yes
1174-GOLQ,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,27.06,273.45,Yes
4193-ASJK,Male,1,No,Yes,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.37,237.77,No
2541-LIQA,Female,0,No,Yes,63,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.71,5984.18,Yes
5473-BUIU,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.99,1533.22,No
8843-MBWW,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,101.94,4373.17,Yes
5145-IUBS,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,18.28,276.47,Yes
1498-WPTU,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,107.69,401.71,No
8446-PFPX,Female,1,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),24.97,605.89,Yes
9938-ZDBL,Male,0,Yes,Yes,49,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.91,5470.74,No
1472-TWEW,Female,1,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.14,7619.8,No
3898-ECND,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),72.48,5121.87,Yes
1918-OUWB,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.43,77.62,Yes
6148-DRIG,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.78,209.19,No
1273-KVKW,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),31.83,-6.84,No
3772-SXLQ,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,55.36,3311.56,No
1232-VMNV,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.26,3203.45,Yes
2007-CGYQ,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.51,745.92,Yes
3416-XICF,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.79,4144.87,Yes
8264-BITG,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,85.1,526.43,Yes
9281-NFUX,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.58,6104.7,Yes
1052-JIRL,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,106.45,2104.86,No
2928-KOSW,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.31,4443.19,Yes
2410-SOCD,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,116.44, ,Yes
2483-FXCF,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.26,205.69,No
6201-SUAY,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.14,1825.96,No
3774-ZAGU,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),111.76,354.91,No
7136-OCXH,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.87,3218.97,Yes
6042-VUGX,Female,1,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.12,1375.06,No
3174-JBMW,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),116.16,270.0,No
5703-FIES,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),105.67,7119.2,No
6169-NHGI,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.75,1381.43,No
4264-FJIW,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.79,2326.95,Yes
8202-ICPL,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.09,3065.3,Yes
6957-LYUQ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),40.48,81.79,Yes
8367-UVFB,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.51,216.84,No
7318-ERSG,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.76,3396.68,Yes
8108-LUZV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),86.17,5987.61,Yes
5729-GKWQ,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),100.03,4776.64,Yes
5406-CQYG,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.24,771.85,No
5230-GOIB,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,91.36,6521.52,No
2889-QVUF,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,38.83,557.15,Yes
8785-EOSK,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),25.47,1310.64,No
7099-SMVS,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),73.73,416.6,No
1554-KWDU,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.69,2126.97,Yes
6879-AFNP,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.2,1943.83,No
6483-KUDF,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.88,2287.01,No
6865-JFOR,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.16,607.69,No
4050-YAOZ,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.07,1072.46,No
8478-SSWN,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),112.17,866.41,No
7542-PHIX,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,33.62,1326.91,No
7114-TKPV,Female,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.45,4705.06,No
7572-JBHY,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.18, ,Yes
9306-DNNY,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.61,7349.31,Yes
5413-SMSA,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.63,3421.13,No
3687-QFJT,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.09,1695.33,Yes
9586-GSYE,Male,0,Yes,Yes,39,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.17,2525.36,Yes
3128-VKZB,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,28.49,102.26,No
2481-JZYE,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.9,561.08,No
6670-OMFO,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33.28,994.62,Yes
1013-VEGF,Female,0,Yes,No,66,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.85,6517.65,No
5936-JCFH,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,114.56,376.37,Yes
4331-NCXH,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.46,509.1,No
3525-VRYL,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.57,4429.91,Yes
1081-PFLD,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.49,493.37,No
8713-RVMW,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.93,29.2,No
4481-PVMO,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.0,4392.2,No
4977-YDME,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.54,193.93,Yes
6215-YEMY,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.61,3398.53,Yes
6359-JVXN,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.5,4567.26,No
7452-RCLP,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),116.57,4279.7,No
1440-HTFY,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,67.87,2192.78,Yes
4852-LLKQ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.55,1109.06,No
1026-TTYM,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.38,497.95,No
2265-UHEP,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.39,3435.46,No
4079-BGJN,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.9,3809.03,Yes
2521-KMUF,Male,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.71,3727.97,No
7974-EJJM,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,55.4,2418.03,No
8875-BINF,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),29.5,1017.08,No
3679-MVQD,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),52.68,1495.8,No
8617-ZCLV,Female,0,No,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),22.69,740.37,Yes
2661-UMZZ,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,76.62,4492.21,No
1200-FKES,Female,1,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.71,2155.4,No
