gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.4258109850252005,1,0,-0.3293773549588983,1,1,1.3786998395395726,0.3602854668270255,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,2.348459845254621,1,0,0.19703526640738794,1,0,-1.123226195383647,-0.545090666309209,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.4258109850252005,0,0,-1.573625369097393,1,1,0.01677823445564277,-1.227639867192569,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.4258109850252005,0,0,0.1013238807044268,0,0,-0.46542497343574885,-0.22013853857044477,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.4258109850252005,0,1,-0.6165115120677817,1,1,-0.57672922644007,-0.6783742530131712,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,0.6277365020707131,1,1,-0.9877253656392561,-0.2578409998541972,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,1,1,0.0056124950014656725,1,0,1.3738605241915587,0.8001870129540528,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,2.348459845254621,1,0,0.7713035806251547,1,1,-0.16746141415088908,0.4644465952222379,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,0,0,-0.5686558192163012,1,0,0.1101078875959122,-0.3808425867594905,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1,-0.4258109850252005,1,0,-0.28152166210741775,1,0,-0.7720301672706336,-0.5964198743140889,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,0,0,0.05346818785294624,1,1,1.613060968536249,0.9472373840924827,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,1,0,1.0105820448825575,1,0,0.3914795085447242,1.1030939729736173,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
1,-0.4258109850252005,1,0,0.7713035806251547,1,1,-1.7295232754133967,-0.8233456027150968,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.4258109850252005,1,0,0.6277365020707131,1,1,-0.8014117247407183,-0.1174047176381172,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,1,0,-1.573625369097393,1,0,1.7097020960360878,-1.1510553961934726,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,0,0.7234478877736742,1,1,1.6541951489943676,1.877206294117519,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,0,0,-0.28152166210741775,1,1,0.15988370260405574,-0.12713195264932528,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,1,1,-1.0950684405825875,1,1,0.22763411747625104,-0.788686268663533,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.4258109850252005,1,0,-1.7171924476518348,1,1,1.4001310932236346,-1.2612920069212668,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.4258109850252005,1,0,0.29274665211034906,1,0,0.7295402521416993,0.7193206195663017,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
0,-0.4258109850252005,1,0,1.0584377377340382,1,1,1.5065960308799418,2.1910900564365527,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,1,0,1.1541491234369992,1,1,-0.06756411875260054,0.837625557008819,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,0,0,0.19703526640738794,1,0,1.6583431335783796,1.1886570158241443,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,-0.4258109850252005,1,0,-0.9036456691766651,1,1,0.1422547681220047,-0.6680707089509115,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2.348459845254621,0,1,1.1062934305855188,1,1,0.5083144076610612,1.3078721984033694,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,1,0,1.5369946662488438,1,0,-1.4450406660265758,-0.34659797978204804,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,0,1.0584377377340382,0,1,0.3928621700727279,1.1625238240886064,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,2.348459845254621,0,0,0.2448909592588685,1,1,0.9352111544322929,0.8064833239884395,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,-0.4258109850252005,1,0,-0.042243197850014895,1,0,-0.2058302715529998,-0.1229038909196474,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
1,-0.4258109850252005,1,0,0.14917957355590739,1,1,0.013667246017633673,0.10458198833471918,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,0,1,-0.3293773549588983,1,0,-0.36552767803746056,-0.4410857338250291,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.4258109850252005,1,0,-1.238635519137029,1,0,1.6344922222203109,-0.7234286942472553,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
1,-0.4258109850252005,0,1,-0.5686558192163012,1,1,-0.07620575330262548,-0.465780845965887,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
0,-0.4258109850252005,0,0,0.38845803781331023,1,0,-1.2936392287101388,-0.5746763262851591,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,0,0,0.6755921949221936,1,0,-1.6316999723071144,-0.7732767341302738,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,2.348459845254621,1,0,0.29274665211034906,1,0,0.9514574273863398,0.8544300826095772,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.4258109850252005,1,0,1.393427587694402,1,0,0.17059932944608674,1.2447636642802655,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,0.48416942351627135,1,1,-1.7222643023913757,-0.8720571826937049,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,1,1,-0.6165115120677817,1,0,-0.40320520467556936,-0.6321025608862118,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,-0.4258109850252005,0,0,0.0056124950014656725,1,1,1.4433392659737592,0.8419074793974737,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,-0.4258109850252005,1,1,0.9148706591795964,1,0,1.5605198304720975,2.021148905232988,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,0.4363137306647908,1,0,-1.5459749575708672,-0.7265149100066254,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,1,1,-0.4250887406618594,1,1,-1.3033178594061667,-0.8664933766214026,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,0,0,0.7234478877736742,1,1,-1.715005329369355,-0.819451477071075,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,2.348459845254621,1,0,-1.0472127477311068,1,1,1.2857158517813043,-0.504059616300691,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,0.38845803781331023,0,1,-1.4858291811026934,-0.7287878298154459,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.4258109850252005,1,1,1.0105820448825575,1,1,-1.3572416589983223,-0.4439618930143897,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-0.4258109850252005,0,0,1.4412832805458826,1,0,-0.9410605390691213,0.13045664890716865,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,0,1.728417437654766,1,1,1.4544005581977915,2.672018666883333,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,1,0,1.6805617448032855,1,1,0.6590245142134961,2.0474382928795585,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,0,1,1.728417437654766,1,1,0.4111824353187808,1.7898335331253714,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,0,0.19703526640738794,1,0,0.9939742693724626,0.7973808726213621,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1,-0.4258109850252005,1,0,1.3455718948429216,1,1,0.6766534486955471,1.7369746824055505,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,1,1,0.14917957355590739,1,1,0.8595104357740745,0.61947372995513,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.4258109850252005,1,0,-1.5257696762459125,1,1,-1.4761505504066657,-1.2544517032312146,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
1,-0.4258109850252005,0,0,-0.4250887406618594,1,0,0.3168157860325083,-0.21523183253765935,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
1,-0.4258109850252005,1,0,0.05346818785294624,1,0,0.8847440086601475,0.5618105084545796,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,-0.9036456691766651,1,1,0.23316476358826688,-0.6345532208696556,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,0,1,0.0056124950014656725,1,0,-1.690808752629285,-0.9679776302654687,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,-0.47294443351334,1,1,-0.998440992481287,-0.7853684520705628,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,-0.4258109850252005,0,0,-0.5686558192163012,1,0,1.613060968536249,0.15688068820118137,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4258109850252005,1,0,1.5369946662488438,1,1,0.7160593022436603,1.9488409705566485,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,-0.4258109850252005,0,0,-0.47294443351334,1,1,0.6597158449774979,-0.12164893756548825,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,1,0,0.8191592734766353,1,1,0.5618925418712156,1.069727294737496,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,0,1,-1.4300582905429513,1,0,-1.2881085825981227,-1.2378033735414893,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
