customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted_Churn_Risk,Predicted_Churn_Class,Customer_Segment
4129-MLFX,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.59,7538.19,Yes,0.4871,No,High Value (VIP)
1174-GOLQ,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,27.06,273.45,Yes,0.6563,Yes,New/At Risk (Monitor)
4193-ASJK,Male,1,No,Yes,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.37,237.77,No,0.4626,No,New/At Risk (Monitor)
2541-LIQA,Female,0,No,Yes,63,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.71,5984.18,Yes,0.3954,No,High Value (VIP)
5473-BUIU,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.99,1533.22,No,0.3977,No,Low/Mid Value (Needs Nurturing)
8843-MBWW,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,101.94,4373.17,Yes,0.3908,No,High Value (VIP)
5145-IUBS,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,18.28,276.47,Yes,0.5756,Yes,New/At Risk (Monitor)
1498-WPTU,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,107.69,401.71,No,0.4628,No,New/At Risk (Monitor)
8446-PFPX,Female,1,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),24.97,605.89,Yes,0.3398,No,Low/Mid Value (Needs Nurturing)
9938-ZDBL,Male,0,Yes,Yes,49,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.91,5470.74,No,0.4353,No,High Value (VIP)
1472-TWEW,Female,1,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.14,7619.8,No,0.3227,No,High Value (VIP)
3898-ECND,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),72.48,5121.87,Yes,0.4574,No,High Value (VIP)
1918-OUWB,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.43,77.62,Yes,0.4908,No,New/At Risk (Monitor)
6148-DRIG,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.78,209.19,No,0.6055,Yes,New/At Risk (Monitor)
1273-KVKW,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),31.83,-6.84,No,0.4319,No,New/At Risk (Monitor)
3772-SXLQ,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,55.36,3311.56,No,0.3913,No,Low/Mid Value (Needs Nurturing)
1232-VMNV,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.26,3203.45,Yes,0.4693,No,High Value (VIP)
2007-CGYQ,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.51,745.92,Yes,0.2821,No,New/At Risk (Monitor)
3416-XICF,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.79,4144.87,Yes,0.3726,No,High Value (VIP)
8264-BITG,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,85.1,526.43,Yes,0.4063,No,New/At Risk (Monitor)
9281-NFUX,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.58,6104.7,Yes,0.5659,Yes,High Value (VIP)
1052-JIRL,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,106.45,2104.86,No,0.4536,No,New/At Risk (Monitor)
2928-KOSW,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.31,4443.19,Yes,0.6068,Yes,High Value (VIP)
2410-SOCD,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,116.44, ,Yes,0.5867,Yes,New/At Risk (Monitor)
2483-FXCF,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.26,205.69,No,0.3022,No,New/At Risk (Monitor)
6201-SUAY,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.14,1825.96,No,0.3808,No,Low/Mid Value (Needs Nurturing)
3774-ZAGU,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),111.76,354.91,No,0.3859,No,New/At Risk (Monitor)
7136-OCXH,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.87,3218.97,Yes,0.5844,Yes,High Value (VIP)
6042-VUGX,Female,1,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.12,1375.06,No,0.4708,No,Low/Mid Value (Needs Nurturing)
3174-JBMW,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),116.16,270.0,No,0.2944,No,New/At Risk (Monitor)
5703-FIES,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),105.67,7119.2,No,0.2462,No,High Value (VIP)
6169-NHGI,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.75,1381.43,No,0.3645,No,Low/Mid Value (Needs Nurturing)
4264-FJIW,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.79,2326.95,Yes,0.3549,No,New/At Risk (Monitor)
8202-ICPL,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.09,3065.3,Yes,0.4373,No,High Value (VIP)
6957-LYUQ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),40.48,81.79,Yes,0.4179,No,New/At Risk (Monitor)
8367-UVFB,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.51,216.84,No,0.5029,Yes,New/At Risk (Monitor)
7318-ERSG,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.76,3396.68,Yes,0.6144,Yes,High Value (VIP)
8108-LUZV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),86.17,5987.61,Yes,0.4532,No,High Value (VIP)
5729-GKWQ,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),100.03,4776.64,Yes,0.3479,No,High Value (VIP)
5406-CQYG,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.24,771.85,No,0.4729,No,Low/Mid Value (Needs Nurturing)
5230-GOIB,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,91.36,6521.52,No,0.2514,No,High Value (VIP)
2889-QVUF,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,38.83,557.15,Yes,0.4973,No,New/At Risk (Monitor)
8785-EOSK,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),25.47,1310.64,No,0.2855,No,Low/Mid Value (Needs Nurturing)
7099-SMVS,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),73.73,416.6,No,0.4622,No,New/At Risk (Monitor)
1554-KWDU,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.69,2126.97,Yes,0.4275,No,New/At Risk (Monitor)
6879-AFNP,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.2,1943.83,No,0.4136,No,New/At Risk (Monitor)
6483-KUDF,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.88,2287.01,No,0.4592,No,New/At Risk (Monitor)
6865-JFOR,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.16,607.69,No,0.4082,No,New/At Risk (Monitor)
4050-YAOZ,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.07,1072.46,No,0.4815,No,Low/Mid Value (Needs Nurturing)
8478-SSWN,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),112.17,866.41,No,0.4227,No,New/At Risk (Monitor)
7542-PHIX,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,33.62,1326.91,No,0.3836,No,Low/Mid Value (Needs Nurturing)
7114-TKPV,Female,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.45,4705.06,No,0.3791,No,High Value (VIP)
7572-JBHY,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.18, ,Yes,0.5549,Yes,New/At Risk (Monitor)
9306-DNNY,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.61,7349.31,Yes,0.4391,No,High Value (VIP)
5413-SMSA,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.63,3421.13,No,0.537,Yes,Low/Mid Value (Needs Nurturing)
3687-QFJT,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.09,1695.33,Yes,0.5963,Yes,New/At Risk (Monitor)
9586-GSYE,Male,0,Yes,Yes,39,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.17,2525.36,Yes,0.607,Yes,Low/Mid Value (Needs Nurturing)
3128-VKZB,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,28.49,102.26,No,0.6985,Yes,New/At Risk (Monitor)
2481-JZYE,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.9,561.08,No,0.5094,Yes,New/At Risk (Monitor)
6670-OMFO,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33.28,994.62,Yes,0.4303,No,Low/Mid Value (Needs Nurturing)
1013-VEGF,Female,0,Yes,No,66,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.85,6517.65,No,0.4791,No,High Value (VIP)
5936-JCFH,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,114.56,376.37,Yes,0.2759,No,New/At Risk (Monitor)
4331-NCXH,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.46,509.1,No,0.4539,No,New/At Risk (Monitor)
3525-VRYL,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.57,4429.91,Yes,0.5312,Yes,High Value (VIP)
1081-PFLD,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.49,493.37,No,0.3121,No,Low/Mid Value (Needs Nurturing)
8713-RVMW,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.93,29.2,No,0.6302,Yes,New/At Risk (Monitor)
4481-PVMO,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.0,4392.2,No,0.3684,No,High Value (VIP)
4977-YDME,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.54,193.93,Yes,0.4272,No,New/At Risk (Monitor)
6215-YEMY,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.61,3398.53,Yes,0.417,No,High Value (VIP)
6359-JVXN,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.5,4567.26,No,0.384,No,High Value (VIP)
7452-RCLP,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),116.57,4279.7,No,0.4643,No,High Value (VIP)
1440-HTFY,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,67.87,2192.78,Yes,0.2651,No,New/At Risk (Monitor)
4852-LLKQ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.55,1109.06,No,0.4732,No,New/At Risk (Monitor)
1026-TTYM,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.38,497.95,No,0.4446,No,New/At Risk (Monitor)
2265-UHEP,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.39,3435.46,No,0.3089,No,Low/Mid Value (Needs Nurturing)
4079-BGJN,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.9,3809.03,Yes,0.439,No,High Value (VIP)
2521-KMUF,Male,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.71,3727.97,No,0.4846,No,High Value (VIP)
7974-EJJM,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,55.4,2418.03,No,0.291,No,Low/Mid Value (Needs Nurturing)
8875-BINF,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),29.5,1017.08,No,0.3804,No,Low/Mid Value (Needs Nurturing)
3679-MVQD,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),52.68,1495.8,No,0.3847,No,New/At Risk (Monitor)
8617-ZCLV,Female,0,No,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),22.69,740.37,Yes,0.2985,No,Low/Mid Value (Needs Nurturing)
2661-UMZZ,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,76.62,4492.21,No,0.3185,No,High Value (VIP)
1200-FKES,Female,1,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.71,2155.4,No,0.4469,No,Low/Mid Value (Needs Nurturing)
9306-MVOA,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.42,1808.36,Yes,0.6177,Yes,Low/Mid Value (Needs Nurturing)
8964-UVMN,Female,0,No,No,18,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,76.05,1415.12,Yes,0.358,No,New/At Risk (Monitor)
1893-JNIX,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.67,566.95,Yes,0.4331,No,New/At Risk (Monitor)
2899-TZZO,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.38,2271.85,No,0.383,No,New/At Risk (Monitor)
9225-LYPW,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),67.65,640.55,Yes,0.3052,No,New/At Risk (Monitor)
6489-RLDZ,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,67.31,477.43,Yes,0.4187,No,New/At Risk (Monitor)
3930-NRYM,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,100.78,2434.0,No,0.3015,No,New/At Risk (Monitor)
2310-EAKW,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.24,1192.05,No,0.6117,Yes,New/At Risk (Monitor)
5224-GQTX,Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,72.12,2652.97,Yes,0.3194,No,Low/Mid Value (Needs Nurturing)
8454-NBOJ,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,117.57,696.27,No,0.2825,No,New/At Risk (Monitor)
1652-DPOL,Male,1,Yes,No,38,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,36.45,1359.73,No,0.3332,No,Low/Mid Value (Needs Nurturing)
1820-TVLI,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),91.26,6521.44,Yes,0.5315,Yes,High Value (VIP)
7974-KVJY,Female,1,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.81,1286.1,Yes,0.3867,No,New/At Risk (Monitor)
1385-RIFJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,101.72,971.99,Yes,0.619,Yes,New/At Risk (Monitor)
6847-NAOK,Male,0,No,No,15,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,58.86,890.77,No,0.4718,No,New/At Risk (Monitor)
5877-UBTD,Male,1,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,48.7,1987.51,No,0.31,No,Low/Mid Value (Needs Nurturing)
6853-XBRX,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,39.13,2020.87,No,0.314,No,Low/Mid Value (Needs Nurturing)
7491-HFCR,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.91,3849.77,No,0.4369,No,High Value (VIP)
2549-EXEU,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),90.44,4606.77,No,0.2326,No,High Value (VIP)
9084-NILO,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.98,250.46,No,0.3036,No,New/At Risk (Monitor)
4999-XQSO,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,89.96,3024.57,Yes,0.4155,No,High Value (VIP)
1665-CKLB,Male,0,No,No,66,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),21.77,1466.13,No,0.2628,No,Low/Mid Value (Needs Nurturing)
3404-TXUZ,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),36.5,223.97,Yes,0.3806,No,New/At Risk (Monitor)
2656-MQXC,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.83,120.39,No,0.4607,No,New/At Risk (Monitor)
6534-UXJN,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),64.83,1588.69,Yes,0.3558,No,New/At Risk (Monitor)
7565-AFXI,Male,0,No,Yes,40,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.72,4099.82,Yes,0.4741,No,High Value (VIP)
2298-NDZG,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),79.34,4008.61,No,0.6033,Yes,High Value (VIP)
5275-JTQR,Male,0,No,Yes,64,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.23,7397.92,No,0.2629,No,High Value (VIP)
4993-WZBL,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.2,3845.99,No,0.4078,No,High Value (VIP)
8748-GYNI,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.44,3465.64,No,0.5584,Yes,Low/Mid Value (Needs Nurturing)
4042-IQVB,Male,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),102.08,4226.06,Yes,0.2538,No,High Value (VIP)
7531-FVJI,Female,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,105.68,7384.98,Yes,0.2286,No,High Value (VIP)
1082-NGAZ,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,115.71,6182.1,Yes,0.3177,No,High Value (VIP)
7788-VEII,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.51,1242.31,Yes,0.2606,No,Low/Mid Value (Needs Nurturing)
8576-TZUK,Female,0,No,No,63,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.16,6687.37,Yes,0.3656,No,High Value (VIP)
2591-HHAW,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,25.27,99.26,No,0.3325,No,New/At Risk (Monitor)
6318-HCTJ,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.33,2143.8,Yes,0.6144,Yes,New/At Risk (Monitor)
8547-SNUT,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.92,753.91,Yes,0.458,No,New/At Risk (Monitor)
6386-RMPR,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.7,2881.19,No,0.5663,Yes,New/At Risk (Monitor)
